Date,Brand,Value,Volume,Normalized Volume
2019-04-04,20 Days Net Sentiment,0.8143780257,11683,-1.858340869851188
2019-04-04,Net Sentiment,-0.8846186770000001,11683,-1.858340869851188
2019-04-03,20 Days Net Sentiment,0.8911257282999999,7582,-1.942633396366028
2019-04-03,Net Sentiment,0.263782643,7582,-1.942633396366028
2019-04-02,20 Days Net Sentiment,0.84384568705,9082,-1.9118021869604538
2019-04-02,Net Sentiment,0.688174411,9082,-1.9118021869604538
2019-04-01,20 Days Net Sentiment,0.7753460574,12408,-1.8434391186384937
2019-04-01,Net Sentiment,2.300128949,12408,-1.8434391186384937
2019-03-31,20 Days Net Sentiment,0.6262487008500001,6258,-1.9698470772013483
2019-03-31,Net Sentiment,0.512943432,6258,-1.9698470772013483
2019-03-30,20 Days Net Sentiment,0.5665106201500001,6416,-1.9665995231439612
2019-03-30,Net Sentiment,0.844763092,6416,-1.9665995231439612
2019-03-29,20 Days Net Sentiment,0.49748473715,14783,-1.7946230370796679
2019-03-29,Net Sentiment,2.53094771,14783,-1.7946230370796679
2019-03-28,20 Days Net Sentiment,0.3441496232500001,11650,-1.8590191564581107
2019-03-28,Net Sentiment,2.403433476,11650,-1.8590191564581107
2019-03-27,20 Days Net Sentiment,0.19719022105000006,7283,-1.9487790841075392
2019-03-27,Net Sentiment,-0.011671015,7283,-1.9487790841075392
2019-03-26,20 Days Net Sentiment,0.17098604340000012,7975,-1.9345556195017677
2019-03-26,Net Sentiment,0.673981191,7975,-1.9345556195017677
2019-03-25,20 Days Net Sentiment,-0.13788523159999996,8133,-1.9313080654443806
2019-03-25,Net Sentiment,0.7481864009999999,8133,-1.9313080654443806
2019-03-24,20 Days Net Sentiment,-0.3428531460000001,6858,-1.9575145934391187
2019-03-24,Net Sentiment,0.650335375,6858,-1.9575145934391187
2019-03-23,20 Days Net Sentiment,-0.4136993792,6600,-1.9628175614568775
2019-03-23,Net Sentiment,-0.681818182,6600,-1.9628175614568775
2019-03-22,20 Days Net Sentiment,0.1440275253999999,8866,-1.9162418811148565
2019-03-22,Net Sentiment,-0.535754568,8866,-1.9162418811148565
2019-03-21,20 Days Net Sentiment,0.4592420602000001,11541,-1.8612595576749158
2019-03-21,Net Sentiment,-0.870375184,11541,-1.8612595576749158
2019-03-20,20 Days Net Sentiment,0.6787876646000001,9633,-1.9004768560388061
2019-03-20,Net Sentiment,-0.27665317100000003,9633,-1.9004768560388061
2019-03-19,20 Days Net Sentiment,0.6272821600000003,8291,-1.9280605113869933
2019-03-19,Net Sentiment,0.296104209,8291,-1.9280605113869933
2019-03-18,20 Days Net Sentiment,0.5787472256000001,8641,-1.9208665625256927
2019-03-18,Net Sentiment,2.106816341,8641,-1.9208665625256927
2019-03-17,20 Days Net Sentiment,0.10424072999999998,5407,-1.9873386500041108
2019-03-17,Net Sentiment,1.040318106,5407,-1.9873386500041108
2019-03-16,20 Days Net Sentiment,-0.07844862080000001,5674,-1.9818506947299186
2019-03-16,Net Sentiment,0.227352838,5674,-1.9818506947299186
2019-03-15,20 Days Net Sentiment,-0.20417759199999996,8733,-1.9189755816821508
2019-03-15,Net Sentiment,-0.534180694,8733,-1.9189755816821508
2019-03-14,20 Days Net Sentiment,0.008012066399999995,10949,-1.8734276083203156
2019-03-14,Net Sentiment,0.053429537,10949,-1.8734276083203156
2019-03-13,20 Days Net Sentiment,0.06724733879999999,9258,-1.9081846583901998
2019-03-13,Net Sentiment,-0.265716137,9258,-1.9081846583901998
2019-03-12,20 Days Net Sentiment,0.31275591039999995,7882,-1.9364671544849132
2019-03-12,Net Sentiment,0.126871352,7882,-1.9364671544849132
2019-03-11,20 Days Net Sentiment,0.807504857,9133,-1.9107539258406643
2019-03-11,Net Sentiment,-0.401292018,9133,-1.9107539258406643
2019-03-10,20 Days Net Sentiment,1.693446538,6407,-1.9667845104003947
2019-03-10,Net Sentiment,0.526767598,6407,-1.9667845104003947
2019-03-09,20 Days Net Sentiment,2.2506940199999996,7866,-1.9367960207185728
2019-03-09,Net Sentiment,0.349605899,7866,-1.9367960207185728
2019-03-08,20 Days Net Sentiment,2.4736992520000003,10007,-1.8927896078270163
2019-03-08,Net Sentiment,0.961826721,10007,-1.8927896078270163
2019-03-07,20 Days Net Sentiment,2.178089070000001,14933,-1.7915399161391103
2019-03-07,Net Sentiment,2.600616085,14933,-1.7915399161391103
2019-03-06,20 Days Net Sentiment,1.399646385400001,48282,-1.1060799144947793
2019-03-06,Net Sentiment,4.028416387,48282,-1.1060799144947793
2019-03-05,20 Days Net Sentiment,0.06465306140000035,32549,-1.429458192880046
2019-03-05,Net Sentiment,3.313005008,32549,-1.429458192880046
2019-03-04,20 Days Net Sentiment,-0.8418258335999997,14024,-1.8102236290388884
2019-03-04,Net Sentiment,1.4646320590000002,14024,-1.8102236290388884
2019-03-03,20 Days Net Sentiment,-1.5812757557999997,8475,-1.9242785496999095
2019-03-03,Net Sentiment,-0.516224189,8475,-1.9242785496999095
2019-03-02,20 Days Net Sentiment,-1.6027814170000003,9616,-1.9008262764120694
2019-03-02,Net Sentiment,-1.2915973379999999,9616,-1.9008262764120694
2019-03-01,20 Days Net Sentiment,-1.4959490458000002,17349,-1.741881114856532
2019-03-01,Net Sentiment,-2.646550233,17349,-1.741881114856532
2019-02-28,20 Days Net Sentiment,-0.9936343043999993,11924,-1.8533873222066923
2019-02-28,Net Sentiment,-1.219389467,11924,-1.8533873222066923
2019-02-27,20 Days Net Sentiment,-0.6257894687999999,14483,-1.8007892789607827
2019-02-27,Net Sentiment,-2.232617552,14483,-1.8007892789607827
2019-02-26,20 Days Net Sentiment,-0.17709381619999998,8016,-1.9337128997780153
2019-02-26,Net Sentiment,-0.623752495,8016,-1.9337128997780153
2019-02-25,20 Days Net Sentiment,-0.12500186399999996,8641,-1.9208665625256927
2019-02-25,Net Sentiment,-0.757435482,8641,-1.9208665625256927
2019-02-24,20 Days Net Sentiment,-0.1640390538,6816,-1.9583778673024748
2019-02-24,Net Sentiment,-0.13497652599999999,6816,-1.9583778673024748
2019-02-23,20 Days Net Sentiment,-0.5280064205999999,6050,-1.9741223382389212
2019-02-23,Net Sentiment,0.619834711,6050,-1.9741223382389212
2019-02-22,20 Days Net Sentiment,-0.5575719334,7366,-1.9470730905204308
2019-02-22,Net Sentiment,0.010860711,7366,-1.9470730905204308
2019-02-21,20 Days Net Sentiment,-0.7748603546000001,9524,-1.9027172572556112
2019-02-21,Net Sentiment,-0.363292734,9524,-1.9027172572556112
2019-02-20,20 Days Net Sentiment,-0.9215101908000001,10891,-1.8746197484173313
2019-02-20,Net Sentiment,-0.952621431,10891,-1.8746197484173313
2019-02-19,20 Days Net Sentiment,-0.7243031993999998,12725,-1.8369234563841157
2019-02-19,Net Sentiment,-1.95481336,12725,-1.8369234563841157
2019-02-18,20 Days Net Sentiment,-0.08415876879999988,6716,-1.9604332812628464
2019-02-18,Net Sentiment,0.472007147,6716,-1.9604332812628464
2019-02-17,20 Days Net Sentiment,-0.25913031859999985,8600,-1.921709282249445
2019-02-17,Net Sentiment,-1.075581395,8600,-1.921709282249445
2019-02-16,20 Days Net Sentiment,-0.10164189119999993,11249,-1.8672613664392008
2019-02-16,Net Sentiment,-1.096541915,11249,-1.8672613664392008
2019-02-15,20 Days Net Sentiment,0.3372099097999999,7482,-1.9446888103263997
2019-02-15,Net Sentiment,0.033413526,7482,-1.9446888103263997
2019-02-14,20 Days Net Sentiment,0.3181929747999998,9166,-1.9100756392337417
2019-02-14,Net Sentiment,1.245908793,9166,-1.9100756392337417
2019-02-13,20 Days Net Sentiment,-0.3867112824,13541,-1.8201512784674834
2019-02-13,Net Sentiment,-0.402850602,13541,-1.8201512784674834
2019-02-12,20 Days Net Sentiment,-0.2042303340000001,9249,-1.9083696456466333
2019-02-12,Net Sentiment,-0.288139258,9249,-1.9083696456466333
2019-02-11,20 Days Net Sentiment,-0.25177531880000015,9374,-1.9058003781961688
2019-02-11,Net Sentiment,1.09771709,9374,-1.9058003781961688
2019-02-10,20 Days Net Sentiment,-0.3237530912000001,10783,-1.8768395954945325
2019-02-10,Net Sentiment,-0.061671149,10783,-1.8768395954945325
2019-02-09,20 Days Net Sentiment,-0.20370357440000014,20699,-1.673024747184083
2019-02-09,Net Sentiment,-2.2786124930000002,20699,-1.673024747184083
2019-02-08,20 Days Net Sentiment,0.18665381739999987,15700,-1.7757748910630602
2019-02-08,Net Sentiment,0.50955414,15700,-1.7757748910630602
2019-02-07,20 Days Net Sentiment,-0.08253523200000007,16316,-1.763113541067171
2019-02-07,Net Sentiment,-0.5258641820000001,16316,-1.763113541067171
2019-02-06,20 Days Net Sentiment,-0.3285985972000002,14624,-1.7978911452766586
2019-02-06,Net Sentiment,0.7378282279999999,14624,-1.7978911452766586
2019-02-05,20 Days Net Sentiment,-0.8821920112000001,17407,-1.7406889747595167
2019-02-05,Net Sentiment,0.538576435,17407,-1.7406889747595167
2019-02-04,20 Days Net Sentiment,-1.5528350449999997,10449,-1.8837046781221738
2019-02-04,Net Sentiment,-0.326825534,10449,-1.8837046781221738
2019-02-03,20 Days Net Sentiment,-2.1474725557999994,9266,-1.90802022527337
2019-02-03,Net Sentiment,-0.8363911070000001,9266,-1.90802022527337
2019-02-02,20 Days Net Sentiment,-2.4211198774,15491,-1.7800707062402368
2019-02-02,Net Sentiment,-1.7561810080000002,15491,-1.7800707062402368
2019-02-01,20 Days Net Sentiment,-2.0502163052,23624,-1.612903888843213
2019-02-01,Net Sentiment,-2.030138842,23624,-1.612903888843213
2019-01-31,20 Days Net Sentiment,-1.8613714498000007,38282,-1.3116213105319412
2019-01-31,Net Sentiment,-2.814638734,38282,-1.3116213105319412
2019-01-30,20 Days Net Sentiment,-1.5730470152000002,61124,-0.8421236537038559
2019-01-30,Net Sentiment,-3.300013088,61124,-0.8421236537038559
2019-01-29,20 Days Net Sentiment,-0.7873725354500001,46416,-1.1444339389953138
2019-01-29,Net Sentiment,-2.204627715,46416,-1.1444339389953138
2019-01-28,20 Days Net Sentiment,-0.49575926625,60608,-0.8527295897393734
2019-01-28,Net Sentiment,0.098336853,60608,-0.8527295897393734
2019-01-27,20 Days Net Sentiment,-0.3494972558,16691,-1.7554057387157773
2019-01-27,Net Sentiment,-1.085914565,16691,-1.7554057387157773
2019-01-26,20 Days Net Sentiment,-0.4442711395500001,11533,-1.8614239907917454
2019-01-26,Net Sentiment,-1.373016561,11533,-1.8614239907917454
2019-01-24,20 Days Net Sentiment,-0.16055979819999994,6683,-1.961111567869769
2019-01-24,Net Sentiment,0.8357025290000001,6683,-1.961111567869769
2019-01-23,20 Days Net Sentiment,-0.16469563829999995,7200,-1.9504850776946476
2019-01-23,Net Sentiment,1.1805555559999998,7200,-1.9504850776946476
2019-01-22,20 Days Net Sentiment,-0.2312828838999999,7116,-1.95221162542136
2019-01-22,Net Sentiment,0.059021922000000004,7116,-1.95221162542136
2019-01-21,20 Days Net Sentiment,-0.3504010035499999,5991,-1.9753350324755405
2019-01-21,Net Sentiment,0.438157236,5991,-1.9753350324755405
2019-01-20,20 Days Net Sentiment,-0.5040829407999998,5533,-1.9847488284140427
2019-01-20,Net Sentiment,-0.015362371000000001,5533,-1.9847488284140427
2019-01-19,20 Days Net Sentiment,-0.5748880214,6299,-1.969004357477596
2019-01-19,Net Sentiment,-0.700904906,6299,-1.969004357477596
2019-01-18,20 Days Net Sentiment,-0.58092487085,9133,-1.9107539258406643
2019-01-18,Net Sentiment,-0.857878025,9133,-1.9107539258406643
2019-01-17,20 Days Net Sentiment,-0.5038031492499999,12099,-1.849790347776042
2019-01-17,Net Sentiment,-1.412100174,12099,-1.849790347776042
2019-01-16,20 Days Net Sentiment,-0.42981976215,8416,-1.9254912439365288
2019-01-16,Net Sentiment,0.544201521,8416,-1.9254912439365288
2019-01-15,20 Days Net Sentiment,-0.5115811776999999,10183,-1.8891720792567623
2019-01-15,Net Sentiment,1.628694884,10183,-1.8891720792567623
2019-01-14,20 Days Net Sentiment,-0.59342761395,15466,-1.7805845597303298
2019-01-14,Net Sentiment,2.5106685630000003,15466,-1.7805845597303298
2019-01-13,20 Days Net Sentiment,-0.5553526537000002,9491,-1.9033955438625338
2019-01-13,Net Sentiment,-1.364977347,9491,-1.9033955438625338
2019-01-12,20 Days Net Sentiment,-0.4318842675,22724,-1.6314026144865577
2019-01-12,Net Sentiment,-3.012673825,22724,-1.6314026144865577
2019-01-11,20 Days Net Sentiment,-0.2809672365999999,24399,-1.596974430650333
2019-01-11,Net Sentiment,-2.40440182,24399,-1.596974430650333
2019-01-10,20 Days Net Sentiment,-0.16943058984999998,12649,-1.8384855709939982
2019-01-10,Net Sentiment,-1.47561072,12649,-1.8384855709939982
2019-01-09,20 Days Net Sentiment,-0.13404857934999997,6633,-1.9621392748499549
2019-01-09,Net Sentiment,0.65355043,6633,-1.9621392748499549
2019-01-08,20 Days Net Sentiment,-0.14384151874999998,7733,-1.9395297212858669
2019-01-08,Net Sentiment,1.0131902240000001,7733,-1.9395297212858669
2019-01-07,20 Days Net Sentiment,-0.13588013724999998,8908,-1.9153786072515004
2019-01-07,Net Sentiment,-0.276156264,8908,-1.9153786072515004
2019-01-06,20 Days Net Sentiment,-0.09203482225,9450,-1.9042382635862862
2019-01-06,Net Sentiment,-1.4814814809999999,9450,-1.9042382635862862
2019-01-05,20 Days Net Sentiment,-0.003916664299999986,7058,-1.9534037655183754
2019-01-05,Net Sentiment,0.926608104,7058,-1.9534037655183754
2019-01-04,20 Days Net Sentiment,-0.04633642,6866,-1.957350160322289
2019-01-04,Net Sentiment,0.752985727,6866,-1.957350160322289
2019-01-03,20 Days Net Sentiment,-0.052758011849999974,7441,-1.9455315300501521
2019-01-03,Net Sentiment,-0.151189356,7441,-1.9455315300501521
2019-01-02,20 Days Net Sentiment,0.010062410450000009,11208,-1.8681040861629532
2019-01-02,Net Sentiment,-2.323340471,11208,-1.8681040861629532
2019-01-01,20 Days Net Sentiment,0.155001092,10924,-1.8739414618104087
2019-01-01,Net Sentiment,-2.635481509,10924,-1.8739414618104087
2018-12-31,20 Days Net Sentiment,0.30236003785,8149,-1.930979199210721
2018-12-31,Net Sentiment,-1.4314639830000002,8149,-1.930979199210721
2018-12-30,20 Days Net Sentiment,0.34982181525,7199,-1.9505056318342515
2018-12-30,Net Sentiment,-0.821641895,7199,-1.9505056318342515
2018-12-29,20 Days Net Sentiment,0.46312029655,6391,-1.967113376634054
2018-12-29,Net Sentiment,0.684556407,6391,-1.967113376634054
2018-12-28,20 Days Net Sentiment,0.45613983225000004,6216,-1.9707103510647044
2018-12-28,Net Sentiment,0.067567568,6216,-1.9707103510647044
2018-12-27,20 Days Net Sentiment,0.47330797034999994,10041,-1.89209076708049
2018-12-27,Net Sentiment,-1.09102679,10041,-1.89209076708049
2018-12-26,20 Days Net Sentiment,0.5283298068999999,9716,-1.8987708624516977
2018-12-26,Net Sentiment,-0.008233841,9716,-1.8987708624516977
2018-12-25,20 Days Net Sentiment,0.5894369546499999,8774,-1.9181328619583984
2018-12-25,Net Sentiment,3.272167768,8774,-1.9181328619583984
2018-12-24,20 Days Net Sentiment,0.48904529275,7357,-1.9472580777768642
2018-12-24,Net Sentiment,1.104390377,7357,-1.9472580777768642
2018-12-23,20 Days Net Sentiment,0.48430105040000004,7941,-1.935254460248294
2018-12-23,Net Sentiment,0.005666793000000001,7941,-1.935254460248294
2018-12-22,20 Days Net Sentiment,0.5128593071,9616,-1.9008262764120694
2018-12-22,Net Sentiment,-0.173668885,9616,-1.9008262764120694
2018-12-21,20 Days Net Sentiment,0.52761573915,9766,-1.897743155471512
2018-12-21,Net Sentiment,-0.76797051,9766,-1.897743155471512
2018-12-20,20 Days Net Sentiment,0.6396832499,11558,-1.8609101373016526
2018-12-20,Net Sentiment,0.457691642,11558,-1.8609101373016526
2018-12-19,20 Days Net Sentiment,0.6489068886,8491,-1.9239496834662502
2018-12-19,Net Sentiment,1.172417854,8491,-1.9239496834662502
2018-12-18,20 Days Net Sentiment,0.56235213815,6933,-1.9559730329688398
2018-12-18,Net Sentiment,0.600750036,6933,-1.9559730329688398
2018-12-17,20 Days Net Sentiment,0.54278584055,6533,-1.9641946888103263
2018-12-17,Net Sentiment,0.280881678,6533,-1.9641946888103263
2018-12-16,20 Days Net Sentiment,0.4409286454,7991,-1.9342267532681081
2018-12-16,Net Sentiment,0.07821299,7991,-1.9342267532681081
2018-12-15,20 Days Net Sentiment,0.29786705250000006,9807,-1.8969004357477597
2018-12-15,Net Sentiment,0.62455389,9807,-1.8969004357477597
2018-12-14,20 Days Net Sentiment,0.15890980584999997,7166,-1.9511839184411741
2018-12-14,Net Sentiment,1.10521909,7166,-1.9511839184411741
2018-12-13,20 Days Net Sentiment,0.06713882499999997,7099,-1.952561045794623
2018-12-13,Net Sentiment,0.57543316,7099,-1.952561045794623
2018-12-12,20 Days Net Sentiment,-0.07268423630000001,8566,-1.9224081229959713
2018-12-12,Net Sentiment,0.311697408,8566,-1.9224081229959713
2018-12-11,20 Days Net Sentiment,-0.046524401350000036,10016,-1.8926046205705829
2018-12-11,Net Sentiment,-0.482228435,10016,-1.8926046205705829
2018-12-10,20 Days Net Sentiment,0.043751540949999945,7616,-1.9419345556195018
2018-12-10,Net Sentiment,1.444327731,7616,-1.9419345556195018
2018-12-09,20 Days Net Sentiment,-0.013007094699999944,6808,-1.9585423004193045
2018-12-09,Net Sentiment,0.544947121,6808,-1.9585423004193045
2018-12-08,20 Days Net Sentiment,0.0014286654499999663,7191,-1.950670064951081
2018-12-08,Net Sentiment,0.41093033,7191,-1.950670064951081
2018-12-07,20 Days Net Sentiment,0.057223094249999995,9033,-1.912809339801036
2018-12-07,Net Sentiment,0.009409941,9033,-1.912809339801036
2018-12-06,20 Days Net Sentiment,0.12130153235,7966,-1.9347406067582011
2018-12-06,Net Sentiment,1.213909114,7966,-1.9347406067582011
2018-12-05,20 Days Net Sentiment,0.06827815890000002,8633,-1.9210309956425224
2018-12-05,Net Sentiment,1.26433453,8633,-1.9210309956425224
2018-12-04,20 Days Net Sentiment,-0.01916317389999999,10941,-1.8735920414371454
2018-12-04,Net Sentiment,1.00950553,10941,-1.8735920414371454
2018-12-03,20 Days Net Sentiment,0.018347679000000082,10549,-1.8816492641618021
2018-12-03,Net Sentiment,0.5768319270000001,10549,-1.8816492641618021
2018-12-02,20 Days Net Sentiment,0.10428306285000008,8933,-1.9148647537614076
2018-12-02,Net Sentiment,0.121459756,8933,-1.9148647537614076
2018-12-01,20 Days Net Sentiment,0.19344817030000008,15383,-1.7822905533174382
2018-12-01,Net Sentiment,1.473379705,15383,-1.7822905533174382
2018-11-30,20 Days Net Sentiment,0.23242967235000003,11033,-1.8717010605936035
2018-11-30,Net Sentiment,0.642164416,11033,-1.8717010605936035
2018-11-29,20 Days Net Sentiment,0.27131390270000005,12458,-1.842411411658308
2018-11-29,Net Sentiment,-0.558677155,12458,-1.842411411658308
2018-11-28,20 Days Net Sentiment,0.29538178105,9550,-1.9021828496259148
2018-11-28,Net Sentiment,0.20942408399999998,9550,-1.9021828496259148
2018-11-27,20 Days Net Sentiment,0.3544729043000001,15849,-1.7727123242621063
2018-11-27,Net Sentiment,-1.756262225,15849,-1.7727123242621063
2018-11-26,20 Days Net Sentiment,0.6026354730500001,21200,-1.662727123242621
2018-11-26,Net Sentiment,-2.783018868,21200,-1.662727123242621
2018-11-25,20 Days Net Sentiment,0.7962025370999999,11566,-1.8607457041848228
2018-11-25,Net Sentiment,-2.154591043,11566,-1.8607457041848228
2018-11-24,20 Days Net Sentiment,0.8435048033499999,9874,-1.8955233083943106
2018-11-24,Net Sentiment,-0.730200527,9874,-1.8955233083943106
2018-11-23,20 Days Net Sentiment,0.716794528,16283,-1.7637918276740936
2018-11-23,Net Sentiment,-2.221028066,16283,-1.7637918276740936
2018-11-22,20 Days Net Sentiment,0.7609523190000003,6941,-1.9558085998520103
2018-11-22,Net Sentiment,0.834894107,6941,-1.9558085998520103
2018-11-21,20 Days Net Sentiment,0.7821975352500001,7999,-1.9340623201512785
2018-11-21,Net Sentiment,1.3232904109999999,7999,-1.9340623201512785
2018-11-20,20 Days Net Sentiment,0.7904026938,7941,-1.935254460248294
2018-11-20,Net Sentiment,0.309155018,7941,-1.935254460248294
2018-11-19,20 Days Net Sentiment,0.8192217660500001,7599,-1.942283975992765
2018-11-19,Net Sentiment,0.8336623240000001,7599,-1.942283975992765
2018-11-18,20 Days Net Sentiment,0.7825280058999999,7532,-1.943661103346214
2018-11-18,Net Sentiment,1.526818906,7532,-1.943661103346214
2018-11-17,20 Days Net Sentiment,0.66291135335,8358,-1.9266833840335444
2018-11-17,Net Sentiment,1.290978703,8358,-1.9266833840335444
2018-11-16,20 Days Net Sentiment,0.6629267466,12741,-1.8365945901504563
2018-11-16,Net Sentiment,0.153441645,12741,-1.8365945901504563
2018-11-15,20 Days Net Sentiment,0.7341240952,14541,-1.799597138863767
2018-11-15,Net Sentiment,-0.484492126,14541,-1.799597138863767
2018-11-14,20 Days Net Sentiment,0.7630414904999999,11391,-1.864342678615473
2018-11-14,Net Sentiment,1.759722588,11391,-1.864342678615473
2018-11-13,20 Days Net Sentiment,0.6235726592999999,16299,-1.763462961440434
2018-11-13,Net Sentiment,2.295539604,16299,-1.763462961440434
2018-11-12,20 Days Net Sentiment,0.6097890566,10500,-1.8826564170023843
2018-11-12,Net Sentiment,1.904761905,10500,-1.8826564170023843
2018-11-11,20 Days Net Sentiment,0.6646057592,10466,-1.8833552577489105
2018-11-11,Net Sentiment,2.253009746,10466,-1.8833552577489105
2018-11-10,20 Days Net Sentiment,0.550094045,9008,-1.9133231932911288
2018-11-10,Net Sentiment,1.419849023,9008,-1.9133231932911288
2018-11-09,20 Days Net Sentiment,0.49055197555,9700,-1.8990997286853573
2018-11-09,Net Sentiment,-0.077319588,9700,-1.8990997286853573
2018-11-08,20 Days Net Sentiment,0.4446276941500001,19558,-1.696477020471923
2018-11-08,Net Sentiment,1.391246549,19558,-1.696477020471923
2018-11-07,20 Days Net Sentiment,0.3984926857500001,27557,-1.5320644577817972
2018-11-07,Net Sentiment,3.20698915,27557,-1.5320644577817972
2018-11-06,20 Days Net Sentiment,0.24819393450000007,11141,-1.8694812135164023
2018-11-06,Net Sentiment,1.088322413,11141,-1.8694812135164023
2018-11-05,20 Days Net Sentiment,0.24527802220000003,15891,-1.7718490503987503
2018-11-05,Net Sentiment,-1.2085457179999999,15891,-1.7718490503987503
2018-11-04,20 Days Net Sentiment,0.34490839295000003,36391,-1.3504891885225685
2018-11-04,Net Sentiment,-3.264406034,36391,-1.3504891885225685
2018-11-03,20 Days Net Sentiment,0.5631280316,18066,-1.7271437967606675
2018-11-03,Net Sentiment,-1.3378722459999999,18066,-1.7271437967606675
2018-11-02,20 Days Net Sentiment,0.6397147525499999,22325,-1.6396037161884403
2018-11-02,Net Sentiment,1.259798432,22325,-1.6396037161884403
2018-11-01,20 Days Net Sentiment,0.5043139350499999,12216,-1.8473855134424073
2018-11-01,Net Sentiment,1.487393582,12216,-1.8473855134424073
2018-10-31,20 Days Net Sentiment,0.4142341921999999,7391,-1.946559237030338
2018-10-31,Net Sentiment,0.885536463,7391,-1.946559237030338
2018-10-30,20 Days Net Sentiment,0.3788453965,7516,-1.9439899695798735
2018-10-30,Net Sentiment,0.09978712099999999,7516,-1.9439899695798735
2018-10-29,20 Days Net Sentiment,0.39481451525,8908,-1.9153786072515004
2018-10-29,Net Sentiment,-0.865514145,8908,-1.9153786072515004
2018-10-28,20 Days Net Sentiment,0.4297445643500001,6358,-1.9677916632409767
2018-10-28,Net Sentiment,1.291286568,6358,-1.9677916632409767
2018-10-27,20 Days Net Sentiment,0.37313056745,7766,-1.9388514346789443
2018-10-27,Net Sentiment,1.5773886169999998,7766,-1.9388514346789443
2018-10-26,20 Days Net Sentiment,0.21748948305000004,9749,-1.898092575844775
2018-10-26,Net Sentiment,0.09385578,9749,-1.898092575844775
2018-10-25,20 Days Net Sentiment,0.06013052410000004,15782,-1.7740894516155554
2018-10-25,Net Sentiment,-1.029654036,15782,-1.7740894516155554
2018-10-24,20 Days Net Sentiment,0.13809736100000006,11325,-1.8656992518293185
2018-10-24,Net Sentiment,2.01986755,11325,-1.8656992518293185
2018-10-23,20 Days Net Sentiment,0.14721212930000005,16424,-1.7608936939899695
2018-10-23,Net Sentiment,3.001095957,16424,-1.7608936939899695
2018-10-22,20 Days Net Sentiment,0.04081135359999998,6716,-1.9604332812628464
2018-10-22,Net Sentiment,-0.037224538,6716,-1.9604332812628464
2018-10-21,20 Days Net Sentiment,0.1361117089,6550,-1.9638452684370633
2018-10-21,Net Sentiment,0.229007634,6550,-1.9638452684370633
2018-10-20,20 Days Net Sentiment,0.049058358749999975,10966,-1.8730781879470526
2018-10-20,Net Sentiment,-0.9958052159999999,10966,-1.8730781879470526
2018-10-19,20 Days Net Sentiment,0.15274888854999996,8441,-1.924977390446436
2018-10-19,Net Sentiment,0.468546381,8441,-1.924977390446436
2018-10-18,20 Days Net Sentiment,0.22042479375,8283,-1.928224944503823
2018-10-18,Net Sentiment,0.201014125,8283,-1.928224944503823
2018-10-17,20 Days Net Sentiment,0.22330212089999998,7199,-1.9505056318342515
2018-10-17,Net Sentiment,1.030004167,7199,-1.9505056318342515
2018-10-16,20 Days Net Sentiment,0.2379309448,7391,-1.946559237030338
2018-10-16,Net Sentiment,0.7840616970000001,7391,-1.946559237030338
2018-10-15,20 Days Net Sentiment,0.24930391259999998,7541,-1.9434761160897804
2018-10-15,Net Sentiment,1.099986739,7541,-1.9434761160897804
2018-10-14,20 Days Net Sentiment,0.25869851505,7299,-1.9484502178738798
2018-10-14,Net Sentiment,0.193862173,7299,-1.9484502178738798
2018-10-13,20 Days Net Sentiment,0.2761557105,11307,-1.8660692263421854
2018-10-13,Net Sentiment,-1.448217918,11307,-1.8660692263421854
2018-10-12,20 Days Net Sentiment,0.37955784605000004,12858,-1.8341897558168214
2018-10-12,Net Sentiment,-0.314201275,12858,-1.8341897558168214
2018-10-11,20 Days Net Sentiment,0.49585951705,18058,-1.7273082298774973
2018-10-11,Net Sentiment,0.177760549,18058,-1.7273082298774973
2018-10-10,20 Days Net Sentiment,0.54380855765,7658,-1.9410712817561457
2018-10-10,Net Sentiment,0.41916949600000003,7658,-1.9410712817561457
2018-10-09,20 Days Net Sentiment,0.30731127755000004,9466,-1.9039093973526269
2018-10-09,Net Sentiment,-0.166913163,9466,-1.9039093973526269
